player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints
116,25-26-prem-brentford-vs-aston-villa,12,0,0,0,0.0,0.0,0,0,0,0,6,2,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,79,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
47,25-26-prem-brentford-vs-aston-villa,90,0,0,2,0.12,0.12,0,3,0,6,49,20,0.0,1.0,4,0,0.0,0,0.0,0,0,1,0,0,0,0,5,7,4,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
53,25-26-prem-brentford-vs-aston-villa,27,0,0,0,0.0,0.02,0,0,0,1,12,11,0.0,0.0,1,0,0.0,1,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,64,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
58,25-26-prem-brentford-vs-aston-villa,16,0,0,0,0.0,0.0,0,0,0,1,9,6,0.0,0.0,2,0,0.0,0,0.0,1,0,0,0,0,0,1,1,1,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50,25-26-prem-brentford-vs-aston-villa,60,0,0,2,0.2,0.2,0,0,0,3,20,8,0.0,1.0,2,0,0.0,1,0.0,1,0,0,0,2,0,1,2,7,1,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,16,75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,25-26-prem-brentford-vs-aston-villa,6,0,0,0,0.0,0.0,0,0,0,0,4,3,0.0,0.0,1,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,85,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,25-26-prem-brentford-vs-aston-villa,7,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,84,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.01,0,0,0,2,57,39,0.0,1.0,3,0,0.0,1,0.0,1,1,3,1,10,7,0,4,1,2,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
191,25-26-prem-burnley-vs-sunderland,83,0,0,0,0.0,0.01,0,0,0,0,72,56,0.0,0.0,9,0,0.0,2,0.0,1,1,1,1,4,2,0,5,0,1,0.0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,83,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
192,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.04,0,0,0,1,64,35,0.0,0.0,7,1,0.0,2,0.0,2,0,3,0,3,3,0,6,2,5,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
187,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.02,0,0,0,0,61,37,0.0,0.0,10,0,0.0,2,0.0,0,1,6,0,5,4,0,2,2,1,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
668,25-26-prem-burnley-vs-sunderland,90,0,0,1,0.05,0.06,0,0,0,1,116,93,0.0,1.0,11,0,0.0,4,0.0,0,2,6,0,3,3,0,3,3,2,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
541,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.02,0,0,0,0,98,63,0.0,0.0,10,1,0.0,1,0.0,2,1,3,0,6,4,0,10,3,7,0.0,3,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
207,25-26-prem-burnley-vs-sunderland,83,0,0,1,0.02,0.12,0,0,0,1,43,17,0.0,1.0,2,1,0.0,0,0.0,1,2,8,0,0,0,0,5,11,5,0.0,0,0.0,2,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,83,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
547,25-26-prem-burnley-vs-sunderland,28,0,0,1,0.04,0.05,0,0,0,1,48,30,0.0,1.0,2,1,0.0,1,0.0,1,0,6,0,0,0,0,4,2,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,63,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
676,25-26-prem-burnley-vs-sunderland,69,0,0,1,0.02,0.02,0,0,0,1,47,33,0.0,1.0,3,1,0.0,0,0.0,0,1,1,0,0,0,0,2,2,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,69,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
683,25-26-prem-burnley-vs-sunderland,90,0,0,2,0.06,0.02,0,0,0,2,102,75,0.0,0.0,16,1,0.0,2,0.0,1,2,6,0,5,3,1,6,5,3,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
542,25-26-prem-burnley-vs-sunderland,82,0,0,0,0.0,0.01,0,0,0,0,92,73,0.0,0.0,8,0,0.0,1,0.0,0,0,2,0,4,3,0,7,3,3,0.0,4,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,9,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202,25-26-prem-burnley-vs-sunderland,69,0,0,1,0.02,0.01,0,0,0,1,26,12,0.0,0.0,2,0,0.0,0,0.0,0,0,3,0,1,0,0,1,2,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,69,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
532,25-26-prem-burnley-vs-sunderland,90,0,0,1,0.03,0.03,0,0,0,0,81,45,0.0,1.0,5,0,0.0,1,0.0,2,1,3,0,0,0,0,6,3,3,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
545,25-26-prem-burnley-vs-sunderland,28,0,0,1,0.03,0.02,0,1,0,1,23,16,0.0,0.0,4,0,0.0,1,0.0,0,0,1,0,0,0,0,1,1,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,63,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
217,25-26-prem-burnley-vs-sunderland,86,0,0,0,0.0,0.01,0,1,0,2,33,12,0.0,0.0,1,0,0.0,1,0.0,2,0,3,0,0,0,0,5,11,4,0.0,1,0.0,1,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
552,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.08,0,0,0,2,79,49,0.0,0.0,2,0,0.0,0,0.0,2,1,0,0,1,1,0,3,3,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
209,25-26-prem-burnley-vs-sunderland,22,0,0,0,0.0,0.0,0,0,0,0,15,5,0.0,0.0,2,0,0.0,0,0.0,1,0,0,1,2,2,1,2,3,1,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,69,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
543,25-26-prem-burnley-vs-sunderland,63,0,0,0,0.0,0.09,0,0,0,0,31,13,0.0,1.0,1,1,0.0,0,0.0,0,0,2,0,3,3,0,2,2,1,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,63,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
197,25-26-prem-burnley-vs-sunderland,22,0,0,0,0.0,0.0,0,0,0,0,12,7,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,69,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
553,25-26-prem-burnley-vs-sunderland,63,0,0,1,0.23,0.01,0,0,1,1,25,15,0.0,1.0,0,1,0.0,0,0.0,0,0,2,0,0,0,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,63,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
544,25-26-prem-burnley-vs-sunderland,80,0,0,0,0.0,0.04,0,0,0,2,47,35,0.0,1.0,4,0,0.0,1,0.0,0,0,2,0,1,0,0,1,5,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,80,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
561,25-26-prem-burnley-vs-sunderland,63,0,0,1,0.3,0.0,1,1,1,2,14,1,0.0,0.0,0,0,0.0,0,0.0,0,0,2,1,1,1,0,3,7,2,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.7,1,0,63,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
670,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.0,0,0,0,0,30,16,0.0,0.0,5,0,0.0,4,0.0,0,0,8,0,1,0,0,0,1,0,0.0,0,0.0,0,0,0,2,1.58,-0.42,1,16,4,,1,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
560,25-26-prem-burnley-vs-sunderland,28,0,0,0,0.0,0.0,0,0,0,2,3,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,63,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199,25-26-prem-burnley-vs-sunderland,8,0,0,0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,2,2,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,83,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
215,25-26-prem-burnley-vs-sunderland,5,0,0,0,0.0,0.0,0,0,0,1,4,1,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,86,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
531,25-26-prem-burnley-vs-sunderland,9,0,0,0,0.0,0.17,0,0,0,1,6,3,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,2,2,0,1,0,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210,25-26-prem-burnley-vs-sunderland,8,0,0,1,0.08,0.03,0,0,0,1,14,6,0.0,0.0,1,1,0.0,0,0.0,0,0,2,0,0,0,0,3,1,1,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,83,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
